Dataset	MovieID	Title	Year	Reason
movies-32M	93529	Submission (Underkastelsen)	2010	no_subtitles_found
movies-32M	93547	S.O.S. Coast Guard	1937	no_subtitles_found
movies-32M	93729	Pageant	2008	no_subtitles_found
movies-32M	93775	Seitseman veljesta	1939	no_subtitles_found
movies-32M	93885	Osmosis (Osmose)	2003	no_subtitles_found
movies-32M	93900	Popatopolis	2009	no_subtitles_found
movies-32M	93916	Genesis	1998	no_subtitles_found
movies-32M	94128	Drummer-Crab (Le Crabe-Tambour)	1977	no_subtitles_found
movies-32M	94142	Uncovered	1995	no_subtitles_found
movies-32M	94289	The Murderer Lives at Number 21 (L'assassin habite... au 21)	1942	no_subtitles_found
movies-32M	94308	Slim Carter	1957	no_subtitles_found
movies-32M	94341	Chosin	2010	no_subtitles_found
movies-32M	94350	Nob Hill	1945	no_subtitles_found
movies-32M	94421	Fruitcake	2003	no_subtitles_found
movies-32M	94765	Lumberjacking (Nuoruuteni savotat)	1988	no_subtitles_found
movies-32M	94790	Where East Is East	1929	no_subtitles_found
movies-32M	95563	Dynamite	1929	no_subtitles_found
movies-32M	95576	Euridice BA 2O37 (Evridiki BA 2O37)	1975	no_subtitles_found
movies-32M	95611	Mooz-lum	2011	no_subtitles_found
movies-32M	95643	Maya	1966	no_subtitles_found
movies-32M	95767	Power (Jew Suss)	1934	no_subtitles_found
movies-32M	95784	Intohimon vallassa	1947	no_subtitles_found
movies-32M	96242	Viimeiset rotannahat	1985	no_subtitles_found
movies-32M	96316	Aliisa	1970	no_subtitles_found
movies-32M	96640	Kinyarwanda	2011	no_subtitles_found
movies-32M	96704	Detroit	2003	no_subtitles_found
movies-32M	96706	Straight Shooting	1917	no_subtitles_found
movies-32M	96799	Puckoon	2002	no_subtitles_found
movies-32M	96834	Knuckleball!	2012	no_subtitles_found
movies-32M	96954	Doughboys	1930	no_subtitles_found
movies-32M	96962	Lightnin'	1925	no_subtitles_found
movies-32M	97026	Upstream	1927	no_subtitles_found
movies-32M	97186	Sinivalkoinen valhe	2012	no_subtitles_found
movies-32M	97302	Madame Tutli-Putli	2007	no_subtitles_found
movies-32M	97468	Drones	2010	no_subtitles_found
movies-32M	97548	Giger's Necronomicon	1975	no_subtitles_found
movies-32M	97667	Lightning Strikes Twice	1951	no_subtitles_found
movies-32M	97828	Hamoun	1990	no_subtitles_found
movies-32M	97882	Salvage	2009	no_subtitles_found
movies-32M	97906	Splinterheads	2009	no_subtitles_found
movies-32M	98162	Babbitt	1934	no_subtitles_found
movies-32M	98228	Walter	1982	no_subtitles_found
movies-32M	98398	Everybody's Acting	1926	no_subtitles_found
movies-32M	98520	Brooklyn Bridge	1981	no_subtitles_found
movies-32M	98589	Interceptor	1993	no_subtitles_found
movies-32M	98609	Honeymoon	1947	no_subtitles_found
movies-32M	98991	Freeloaders	2011	no_subtitles_found
movies-32M	99171	Mamitas	2011	no_subtitles_found
movies-32M	99279	11 Flowers (Wo 11)	2011	no_subtitles_found
movies-32M	99345	Electile Dysfunction	2008	no_subtitles_found
movies-32M	99521	L'Incruste (a.k.a. L'Incruste, fallait pas le laisser entrer!)	2004	no_subtitles_found
movies-32M	99549	Mansome	2012	no_subtitles_found
movies-32M	99669	Aftermath	1994	no_subtitles_found
movies-32M	99792	Painted Lady	1997	no_subtitles_found
movies-32M	99826	Cleanflix	2009	no_subtitles_found
movies-32M	99989	Bonsai	2011	no_subtitles_found
movies-32M	100046	Madagascar	2011	no_subtitles_found
movies-32M	100054	Stella Maris	1918	no_subtitles_found
movies-32M	100075	Choose	2010	no_subtitles_found
movies-32M	100330	Kukuli	1961	no_subtitles_found
movies-32M	100406	Perkele! Kuvia Suomesta	1971	no_subtitles_found
movies-32M	100442	Drogowka	2013	no_subtitles_found
movies-32M	100513	Mothlight	1963	no_subtitles_found
movies-32M	100583	Arnulf Rainer	1960	no_subtitles_found
movies-32M	100593	Benji	2012	no_subtitles_found
movies-32M	101218	Leviathan	2012	no_subtitles_found
movies-32M	101371	Soulkeeper	2001	no_subtitles_found
movies-32M	101510	Nazty Nuisance	1943	no_subtitles_found
movies-32M	101717	The Elusive Summer of '68 (Varljivo leto '68)	1984	no_subtitles_found
movies-32M	101803	Putzel	2012	no_subtitles_found
movies-32M	101944	Downeast	2012	no_subtitles_found
movies-32M	101975	iSteve	2013	no_subtitles_found
movies-32M	102115	Prinsessa Ruusunen	1949	no_subtitles_found
movies-32M	102135	Sadda Haq	2013	no_subtitles_found
movies-32M	102590	Darkon	2006	no_subtitles_found
movies-32M	102596	180 South (180 Degrees South) (180 South: Conquerors of the Useless)	2010	no_subtitles_found
movies-32M	102830	Firecracker	2005	no_subtitles_found
movies-32M	102910	Modify	2005	no_subtitles_found
movies-32M	103003	Whole	2003	no_subtitles_found
movies-32M	103182	Julius Caesar	1979	no_subtitles_found
movies-32M	103186	Wedding Trough (Vase de noces)	1975	no_subtitles_found
movies-32M	103333	Blutzbrudaz	2013	no_subtitles_found
movies-32M	103424	Hypocrites	1915	no_subtitles_found
movies-32M	103547	Vile	2011	no_subtitles_found
movies-32M	103576	Chu Chin Chow	1934	no_subtitles_found
movies-32M	103614	Topralli	1966	no_subtitles_found
movies-32M	103617	ATF	1999	no_subtitles_found
movies-32M	103626	Senotaji	2013	no_subtitles_found
movies-32M	103673	Gitmo	2005	no_subtitles_found
movies-32M	103806	90 Minutes (90 minutter)	2012	no_subtitles_found
movies-32M	103877	Mighty Uke	2010	no_subtitles_found
movies-32M	104213	Growing Pains	1984	no_subtitles_found
movies-32M	104239	Farmageddon	2011	no_subtitles_found
movies-32M	104610	Komodo	1999	no_subtitles_found
movies-32M	104726	Koch	2012	no_subtitles_found
movies-32M	105142	Barbed Wire	1952	no_subtitles_found
movies-32M	105288	Ferocious	2012	no_subtitles_found
movies-32M	105292	Paintball	2009	no_subtitles_found
movies-32M	105343	Special 26	2013	no_subtitles_found
movies-32M	105435	Narrien illat	1970	no_subtitles_found
movies-32M	105448	Eros (Men and Women) (Noite Vazia)	1964	no_subtitles_found
movies-32M	105474	Microphone	2010	no_subtitles_found
movies-32M	105589	Bachelor Bait	1934	no_subtitles_found
movies-32M	105753	Superclasico	2011	no_subtitles_found
movies-32M	105805	Episode 3: Enjoy Poverty	2009	no_subtitles_found
movies-32M	105825	Mustasukkaisuus	1953	no_subtitles_found
movies-32M	105901	Silja - nuorena nukkunut	1956	no_subtitles_found
movies-32M	106037	Dreamer	1979	no_subtitles_found
movies-32M	106092	Disfigured	2008	no_subtitles_found
movies-32M	106204	Pieta	2013	no_subtitles_found
movies-32M	106208	Stuck	2013	no_subtitles_found
movies-32M	106286	Bailey's Billion$ (Bailey's Billions) (Bailey)	2005	no_subtitles_found
movies-32M	106363	Lumihiutalemuodostelma	2012	no_subtitles_found
movies-32M	106770	5up 2down (Getting High) (5 Up 2 Down)	2006	no_subtitles_found
movies-32M	106824	Scissere	1982	no_subtitles_found
movies-32M	106990	Malta G.C.	1942	no_subtitles_found
movies-32M	106994	Baboona	1935	no_subtitles_found
movies-32M	107022	Ski Patrol	1940	no_subtitles_found
movies-32M	107063	Widows	2002	no_subtitles_found
movies-32M	107100	Sambizanga	1973	no_subtitles_found
movies-32M	107143	Kinbaku	2010	no_subtitles_found
movies-32M	107291	Annapolis Salute	1937	no_subtitles_found
movies-32M	107567	Kaksi kotia (Dagmamman)	2013	no_subtitles_found
movies-32M	107573	Apnea (Apnoia)	2010	no_subtitles_found
movies-32M	107754	Soundbreaker	2012	no_subtitles_found
movies-32M	107848	Vegucated	2010	no_subtitles_found
movies-32M	107851	Serrallonga	2008	no_subtitles_found
movies-32M	107890	Liberty	1929	no_subtitles_found
movies-32M	107958	Foosball (Metegol)	2013	no_subtitles_found
movies-32M	107976	Family Honeymoon	1949	no_subtitles_found
movies-32M	108003	Forsaking All Others	1934	no_subtitles_found
movies-32M	108473	Laterna, ftoheia kai garyfallo	1958	no_subtitles_found
movies-32M	108516	Visitors	2013	no_subtitles_found
movies-32M	108529	Vizontele Tuuba	2004	no_subtitles_found
movies-32M	108536	Medora	2013	no_subtitles_found
movies-32M	108542	Wyoming Renegades	1954	no_subtitles_found
movies-32M	108588	Frozen Assets	1992	no_subtitles_found
movies-32M	108639	America	1924	no_subtitles_found
movies-32M	108679	Bad Bascomb	1946	no_subtitles_found
movies-32M	108687	Gas	1981	no_subtitles_found
movies-32M	108743	Bannerline	1951	no_subtitles_found
movies-32M	108752	Headquarters (Paamaja)	1970	no_subtitles_found
movies-32M	108754	Xingu	2012	no_subtitles_found
movies-32M	108758	Temptation (Tentacao)	1997	no_subtitles_found
movies-32M	108799	Speedway	1929	no_subtitles_found
movies-32M	108808	Blackout	1978	no_subtitles_found
movies-32M	108885	Asier ETA biok	2013	no_subtitles_found
movies-32M	109004	Loputon Gehennan liekki	2011	no_subtitles_found
movies-32M	109062	Mustalaishurmaaja	1929	no_subtitles_found
movies-32M	109209	Fagbug	2009	no_subtitles_found
movies-32M	109381	Paimen, piika ja emanta	1938	no_subtitles_found
movies-32M	109448	Rapture (Arrebato)	1980	no_subtitles_found
movies-32M	109512	Anna Lucasta	1949	no_subtitles_found
movies-32M	109704	Bitter Sweet	1940	no_subtitles_found
movies-32M	109767	Toomorrow	1970	no_subtitles_found
movies-32M	109837	Blackjack Ketchum, Desperado	1956	no_subtitles_found
movies-32M	109889	Cranford	2007	no_subtitles_found
movies-32M	109902	Fightville	2011	no_subtitles_found
movies-32M	109904	Choke	1999	no_subtitles_found
movies-32M	109921	Meth	2006	no_subtitles_found
movies-32M	109929	Superpower	2008	no_subtitles_found
movies-32M	110048	Grandma's Boy	1922	no_subtitles_found
movies-32M	110056	Our Modern Maidens	1929	no_subtitles_found
movies-32M	110151	20 Mule Team	1940	no_subtitles_found
movies-32M	110221	Sky Riders	1976	no_subtitles_found
movies-32M	110284	alaskaLand	2013	no_subtitles_found
movies-32M	110322	Dom Hemingway	2014	no_subtitles_found
movies-32M	110326	Gleason	2002	no_subtitles_found
movies-32M	110403	Border Feud	1947	no_subtitles_found
movies-32M	110519	Policewomen	1974	no_subtitles_found
movies-32M	110557	Graceland	2012	no_subtitles_found
movies-32M	110584	Shenandoah	2012	no_subtitles_found
movies-32M	110629	All American Chump	1936	no_subtitles_found
movies-32M	110657	Hiding Cot (Piilopirtti)	1978	no_subtitles_found
movies-32M	110690	Breakthrough	1950	no_subtitles_found
movies-32M	110867	Conquest 1453 (Fetih 1453)	2012	no_subtitles_found
movies-32M	110948	September	2013	no_subtitles_found
movies-32M	111103	Mumblecore	2011	no_subtitles_found
movies-32M	111261	Heldorado	1946	no_subtitles_found
movies-32M	111538	Wicked, Wicked	1973	no_subtitles_found
movies-32M	111560	Affectionately Yours	1941	no_subtitles_found
movies-32M	111573	Moving Violation	1976	no_subtitles_found
movies-32M	111842	Backfire	1988	no_subtitles_found
movies-32M	111885	Mad Love (Sappho)	1921	no_subtitles_found
movies-32M	111901	Cinderella	1914	no_subtitles_found
movies-32M	111917	Teresa	1951	no_subtitles_found
movies-32M	112056	Backstairs (Hintertreppe)	1921	no_subtitles_found
movies-32M	112093	Northeast	2011	no_subtitles_found
movies-32M	112181	Bambou	2009	no_subtitles_found
movies-32M	112204	Bitter Creek	1954	no_subtitles_found
movies-32M	112361	Amongst Vultures (Unter Geiern) (Frontier Hellcat)	1964	no_subtitles_found
movies-32M	112471	Wild Oranges	1924	no_subtitles_found
movies-32M	112512	Colourful (Karafuru)	2010	no_subtitles_found
movies-32M	112548	Brother Rat	1938	no_subtitles_found
movies-32M	112635	Tilt	1979	no_subtitles_found
movies-32M	112700	Bachelor Flat	1962	no_subtitles_found
movies-32M	112702	Beg, Borrow or Steal	1937	no_subtitles_found
movies-32M	112780	Panic	2001	download_failed: HTTPSConnectionPool(host='api.opensubtitles.com', port=443): Read timed out. (read timeout=30)
movies-32M	112802	EMR	2004	no_subtitles_found
movies-32M	112807	Gunbuster (Top wo Narae)	1988	no_subtitles_found
movies-32M	112877	Busses Roar (Buses Roar)	1942	no_subtitles_found
movies-32M	112955	Coney Island	1917	no_subtitles_found
movies-32M	113010	Cairo	1963	no_subtitles_found
movies-32M	113020	Two Tars	1928	no_subtitles_found
movies-32M	113066	Food (Jidlo)	1993	no_subtitles_found
movies-32M	113089	Maidentrip	2014	no_subtitles_found
movies-32M	113198	Callaway Went Thataway	1951	no_subtitles_found
movies-32M	113288	Ambush	1950	no_subtitles_found
movies-32M	113327	Calling Philo Vance	1940	no_subtitles_found
movies-32M	113543	Buud Yam	1997	no_subtitles_found
movies-32M	113551	Captain Salvation	1927	no_subtitles_found
movies-32M	113663	Bandido	1956	no_subtitles_found
movies-32M	113682	Bobbikins	1959	no_subtitles_found
movies-32M	113783	Hostile Witness	1968	no_subtitles_found
movies-32M	113814	Captain Thunder	1930	no_subtitles_found
movies-32M	113911	Vinyl	2000	no_subtitles_found
movies-32M	113953	Ann Carver's Profession	1933	no_subtitles_found
movies-32M	113981	Blazing Guns	1943	no_subtitles_found
movies-32M	113989	Cardinal Richelieu	1935	no_subtitles_found
movies-32M	114089	Border Badmen	1945	no_subtitles_found
movies-32M	114188	Men Without Women	1930	no_subtitles_found
movies-32M	114271	Hot Pepper	1973	no_subtitles_found
movies-32M	114280	Misconception	2014	no_subtitles_found
movies-32M	114333	Kivski Freski	1966	no_subtitles_found
movies-32M	114359	Rauber Kneissl	2008	no_subtitles_found
movies-32M	114382	Centennial	1978	no_subtitles_found
movies-32M	114535	Rovaniemen markkinoilla	1951	no_subtitles_found
movies-32M	114633	Junkopia	1981	no_subtitles_found
movies-32M	114842	Room 666 (Chambre 666)	1982	no_subtitles_found
movies-32M	114963	Fara	1999	no_subtitles_found
movies-32M	114995	Podworka	2009	no_subtitles_found
movies-32M	115386	Charlie Chan's Chance	1932	no_subtitles_found
movies-32M	115439	10 minutes (10 minuta)	2002	no_subtitles_found
movies-32M	115746	Runaway	2009	no_subtitles_found
movies-32M	115761	Inserts	1974	no_subtitles_found
movies-32M	115795	Bronx Obama	2014	no_subtitles_found
movies-32M	116020	Chasing Rainbows	1930	no_subtitles_found
movies-32M	116022	Chatterbox	1936	no_subtitles_found
movies-32M	116070	Cole Younger, Gunfighter	1958	no_subtitles_found
movies-32M	116072	Colleen	1936	no_subtitles_found
movies-32M	116078	Colorado	1940	no_subtitles_found
movies-32M	116235	Confidentially Connie	1953	no_subtitles_found
movies-32M	116243	Convicted	1931	no_subtitles_found
movies-32M	116277	Crawlspace	1972	no_subtitles_found
movies-32M	116305	Pentimento	1979	no_subtitles_found
movies-32M	116401	Strawberry Wine	2009	no_subtitles_found
movies-32M	116431	Now!	1967	no_subtitles_found
movies-32M	116443	Counterplot	1959	no_subtitles_found
movies-32M	116473	Kiki	1931	no_subtitles_found
movies-32M	116517	Navy Blues	1929	no_subtitles_found
movies-32M	116543	So Long Letty	1929	no_subtitles_found
movies-32M	116740	Deadline	2004	no_subtitles_found
movies-32M	116791	Callan	1974	no_subtitles_found
movies-32M	116869	Illicit	1931	no_subtitles_found
movies-32M	116873	Ambassador Bill	1931	no_subtitles_found
movies-32M	116959	Embracing	1992	no_subtitles_found
movies-32M	117164	Musicwood	2012	no_subtitles_found
movies-32M	117196	Lucky Partners	1940	no_subtitles_found
movies-32M	117426	Destroyer	1943	no_subtitles_found
movies-32M	117458	Misunderstood	1984	no_subtitles_found
movies-32M	117513	Jamilya	1969	no_subtitles_found
movies-32M	117531	Watermark	2014	no_subtitles_found
movies-32M	117551	Admissions	2004	no_subtitles_found
movies-32M	117559	Decoy	1995	no_subtitles_found
movies-32M	117563	Earthworm Tractors	1936	no_subtitles_found
movies-32M	117567	Grind	1997	no_subtitles_found
movies-32M	117576	Pumzi	2009	no_subtitles_found
movies-32M	117618	Don Juan	1926	no_subtitles_found
movies-32M	117644	Dr. Socrates	1935	no_subtitles_found
movies-32M	117692	Endangered Species	2003	no_subtitles_found
movies-32M	117716	Enter Arsene Lupin	1944	no_subtitles_found
movies-32M	117855	Ivul	2010	no_subtitles_found
movies-32M	117859	Fugly!	2013	no_subtitles_found
movies-32M	117897	Kink	2013	no_subtitles_found
movies-32M	117909	The Kiss	1900	no_subtitles_found
movies-32M	117920	Burt's Buzz	2014	no_subtitles_found
movies-32M	117952	While Nero Fiddled	1944	no_subtitles_found
movies-32M	118015	Checkpoint	1956	download_failed: HTTPSConnectionPool(host='api.opensubtitles.com', port=443): Read timed out. (read timeout=30)
movies-32M	118033	Roommates	1961	no_subtitles_found
movies-32M	118036	Crooks Anonymous	1962	no_subtitles_found
movies-32M	118166	Courier	1987	no_subtitles_found
movies-32M	118177	Baffled!	1973	no_subtitles_found
movies-32M	118185	Escapade	1955	no_subtitles_found
movies-32M	118204	McConkey	2013	no_subtitles_found
movies-32M	118228	Shoot	1976	no_subtitles_found
movies-32M	118282	Choke Canyon	1986	no_subtitles_found
movies-32M	118298	Float	2007	no_subtitles_found
movies-32M	118348	Trance	2001	no_subtitles_found
movies-32M	118484	Colt 38 Special Squad	1976	no_subtitles_found
movies-32M	118514	Independents	2007	no_subtitles_found
movies-32M	118574	Chantilly Lace	1993	no_subtitles_found
movies-32M	118832	McLibel	2005	no_subtitles_found
movies-32M	118916	Titanic	1996	no_subtitles_found
movies-32M	118948	Blackbird	1959	no_subtitles_found
movies-32M	118958	Mosaic	1966	no_subtitles_found
movies-32M	119003	Zoom Zoom Zoom	1969	no_subtitles_found
movies-32M	119013	Roaring Wheels	1970	no_subtitles_found
movies-32M	119035	Swindle	1977	no_subtitles_found
movies-32M	119084	Narcissus	1983	no_subtitles_found
movies-32M	119139	Ascension	2014	no_subtitles_found
movies-32M	119200	Wheelmen	2005	no_subtitles_found
movies-32M	119220	Presidentintekijat	2014	no_subtitles_found
movies-32M	119350	Deathmaster	1972	no_subtitles_found
movies-32M	119595	Deceit	1992	no_subtitles_found
movies-32M	119631	Expensive Husbands	1937	no_subtitles_found
movies-32M	119639	F.T.W.	1994	no_subtitles_found
movies-32M	119653	Stormheart	2008	no_subtitles_found
movies-32M	119752	Charleston	1974	no_subtitles_found
movies-32M	119756	Corrupt	1999	no_subtitles_found
movies-32M	119766	Exit Smiling	1926	no_subtitles_found
movies-32M	119768	Exposure	2001	no_subtitles_found
movies-32M	119774	Fast Company	1938	no_subtitles_found
movies-32M	119832	Screamers	1979	no_subtitles_found
movies-32M	120074	Autobus	1991	no_subtitles_found
movies-32M	120102	Fishtales	2008	no_subtitles_found
movies-32M	120134	Doggiewoggiez! Poochiewoochiez!	2012	no_subtitles_found
movies-32M	120146	Boats	2013	no_subtitles_found
movies-32M	120404	Freestyle	2010	no_subtitles_found
movies-32M	120422	Gaily, Gaily	1969	no_subtitles_found
movies-32M	120600	Gypsy Colt	1954	no_subtitles_found
movies-32M	120729	Mexican Spitfire's Elephant	1942	no_subtitles_found
movies-32M	120777	Somersault	1965	no_subtitles_found
movies-32M	120867	Tropico	2013	no_subtitles_found
movies-32M	120877	Talcum Powder	1982	no_subtitles_found
movies-32M	120887	Classmates	1988	no_subtitles_found
movies-32M	120903	Grouse	1998	no_subtitles_found
movies-32M	120925	Shinbone Alley	1970	no_subtitles_found
movies-32M	121031	Santos	2008	no_subtitles_found
movies-32M	121047	Hedda Gabler	1963	no_subtitles_found
movies-32M	121089	Rogues' Regiment	1948	no_subtitles_found
movies-32M	121101	Riptide	1949	no_subtitles_found
movies-32M	121150	Lili's Apron	2004	no_subtitles_found
movies-32M	121320	Twelve Angry Men	1963	no_subtitles_found
movies-32M	121362	Oviri	1986	no_subtitles_found
movies-32M	121397	Ash Wednesday	1973	no_subtitles_found
movies-32M	121405	Wired	1989	no_subtitles_found
movies-32M	121415	Going Straight	1916	no_subtitles_found
movies-32M	121417	Scorned	1994	no_subtitles_found
movies-32M	121600	Bosko's Parlor Pranks	1934	no_subtitles_found
